CLAVE,Year,agriculture,business_support,construction,entertainment,finance,hospitality,management,manufacturing,media,mining,other_services,professional_services,real_estate,retail,transport,wholesale,UE,micro_firms,small_firms,medium_firms,big_firms
3001,2019,0.07365439093484419,0.008781869688385268,0.004815864022662889,0.01076487252124646,0.009631728045325779,0.14277620396600565,0,0.09688385269121813,0.004532577903682719,2.8328611898016995e-4,0.20764872521246458,0.015580736543909348,0.02152974504249292,0.3575070821529745,0.008781869688385268,0.036827195467422094,3530,83.88,14.65,1.19,0.23
3002,2015,0.07111640842272547,0.010329757647993643,0.0031783869686134287,0.011124354390147001,0.007548669050456893,0.14580850218514105,0,0.133492252681764,0.007151370679380214,0.0027810885975367503,0.16011124354390147,0.01628923321414382,0.018275725069527213,0.3762415574096146,0.013110846245530394,0.023440603893524037,2517,87.8,11.08,0.48,0.64
3002,2019,0.07300792657488528,0.007509386733416771,0.0070921985815602835,0.01084689194826867,0.012932832707551106,0.14977054651647892,4.1718815185648727e-4,0.1084689194826867,0.0070921985815602835,0.00458906967042136,0.179808093450146,0.01877346683354193,0.010012515644555695,0.3662911973299958,0.016687526074259492,0.026700041718815185,2397,85.69,12.27,1.46,0.25
3003,2015,0.010179903466432647,0.02027204914436156,0.01518209741114524,0.017112768758227294,0.02150065818341378,0.1506801228609039,8.775778850372971e-5,0.09398859148749451,0.005089951733216323,8.775778850372971e-4,0.20456340500219394,0.041158402808249235,0.028521281263712155,0.33751645458534446,0.016937253181219834,0.0363317244405441,11395,84.58,13.28,1.59,0.55
3003,2019,0.015544458762886598,0.015302835051546391,0.018202319587628867,0.019410438144329897,0.02545103092783505,0.16825064432989692,0,0.09342783505154639,0.0046713917525773195,8.054123711340206e-4,0.20457474226804123,0.03817654639175258,0.027947809278350517,0.319507087628866,0.01441688144329897,0.03431056701030928,12416,81.33,16.39,1.73,0.43
3008,2015,0.0011106997408367272,0.026564235468345056,0.007497223250647909,0.014439096630877453,0.021843761569788966,0.15420214735283228,0,0.07034431691965938,0.0040725657164013326,1.8511662347278786e-4,0.17308404294705665,0.030081451314328028,0.03295075897815624,0.4186412439837097,0.015179563124768604,0.029803776379118845,10804,85.72,11.84,1.49,0.95
3008,2019,0.0022990267453444706,0.02153421718139321,0.012874549773929036,0.0185454824124454,0.037627404398804506,0.16499348609088818,0,0.07648095639512606,0.0036784427925511533,1.532684496896314e-4,0.18062686795923058,0.03218637443482259,0.031649934860908883,0.37290213809487316,0.015096942294428692,0.02935090811556441,13049,80.24,16.68,1.97,0.53
3009,2015,0.052948255114320095,0.01684717208182912,0.0048134777376654635,0.010830324909747292,0.010830324909747292,0.17569193742478942,0,0.07821901323706378,0.007220216606498195,0.0024067388688327317,0.17087845968712395,0.02888086642599278,0.02888086642599278,0.36101083032490977,0.02045728038507822,0.030084235860409144,831,85.2,13.36,1.08,0.36
3009,2019,0.04411764705882353,0.022058823529411766,0.011554621848739496,0.01680672268907563,0.014705882352941176,0.1953781512605042,0,0.08718487394957983,0.007352941176470588,0.0031512605042016808,0.16491596638655462,0.02100840336134454,0.031512605042016806,0.3382352941176471,0.025210084033613446,0.01680672268907563,952,82.14,15.65,1.68,0.42
4001,2015,0.03780528604884577,0.01672800267648043,0,0.012378721980595517,0.010371361659417865,0.09735697557711609,0,0.3225158916025427,0.00468384074941452,0,0.11073937771830043,0.00468384074941452,0.01605888256942121,0.3506189360990298,0.0020073603211776514,0.01405152224824356,2989,95.45,4.05,0.3,0.2
4001,2019,0.03372127723067741,0.011638316920322292,0.0017905102954341987,0.015517755893763056,0.01014622500746046,0.10981796478663086,0,0.348552670844524,0.004774694121157864,0,0.11727842435094002,0.006863622799164429,0.01104148015517756,0.3031930766935243,0.0041778573560131305,0.021486123545210387,3351,93.61,5.67,0.63,0
4002,2015,0.006634923112949808,0.02302708609788463,0.017016626336741864,0.012645382874092576,0.01483100460541722,0.14589025056591992,2.341737569276403e-4,0.07758957146202482,0.005464054328311607,3.902895948794005e-4,0.1702443212863945,0.027632503317461556,0.02209039107017407,0.43829521504956676,0.006634923112949808,0.0313792834283038,12811,86.86,11.33,1.37,0.45
4002,2019,0.01733272782319104,0.02081441114138662,0.018013926733272782,0.015213442325158947,0.020208900999091735,0.15796245837117773,2.2706630336058128e-4,0.07932182864062973,0.00522252497729337,7.568876778686043e-5,0.17128368150166515,0.026945201332122314,0.015591886164093249,0.41326067211625794,0.008325764456554648,0.03019981834695731,13212,84.97,13.09,1.54,0.3
4003,2015,0.011416861826697893,0.026932084309133488,0.009270101483216237,0.01444184231069477,0.01405152224824356,0.16139734582357534,9.75800156128025e-5,0.0702576112412178,0.005366900858704137,8.782201405152225e-4,0.16647150663544105,0.024492583918813426,0.016881342701014834,0.43842701014832164,0.009172521467603435,0.03044496487119438,10248,86.37,10.88,1.88,0.87
4003,2019,0.032723239046034386,0.017286004806803475,0.009428729894620078,0.01858014420410427,0.02116842299870586,0.16278424847476428,0,0.0697910889258643,0.0032353484932519873,0.0010168238121649102,0.17313736365317065,0.02902569791088926,0.013311148086522463,0.4059900166389351,0.012017008689221667,0.03050471436494731,10818,84.39,12.41,2.39,0.49
4004,2015,0.05255117629086465,0.016804155209288116,0.0015276504735716467,0.008249312557286892,0.008860372746715552,0.14207149404216315,0,0.07088298197372442,0.007638252367858234,0,0.14207149404216315,0.007027192178429576,0.01008249312557287,0.512068438741216,0.004277421326000611,0.015887564925145127,3273,91.75,7.27,0.46,0.52
4004,2019,0.06084656084656084,0.013492063492063493,0.0010582010582010583,0.0082010582010582,0.011375661375661376,0.16375661375661377,0,0.082010582010582,0.006613756613756613,5.291005291005291e-4,0.14523809523809525,0.007407407407407408,0.0082010582010582,0.46640211640211643,0.00582010582010582,0.01904761904761905,3780,88.81,10.03,0.82,0.16
4005,2015,0,0.024390243902439025,0,0.010318949343339587,0.0150093808630394,0.1303939962476548,0,0.11726078799249531,0.009380863039399626,0,0.1200750469043152,0.009380863039399626,0.01125703564727955,0.5318949343339587,0.0028142589118198874,0.017823639774859287,1066,94.75,4.69,0.38,0.19
4005,2019,0.00101010101010101,0.021212121212121213,0,0.010101010101010102,0.01717171717171717,0.16363636363636364,0,0.11212121212121212,0.006060606060606061,0,0.12525252525252525,0.014141414141414142,0.014141414141414142,0.4909090909090909,0.006060606060606061,0.01818181818181818,990,94.44,5.05,0.3,0.2
4006,2015,0.001199040767386091,0.02158273381294964,0,0.009592326139088728,0.016786570743405275,0.15827338129496402,0,0.11390887290167866,0.011990407673860911,0,0.11151079136690648,0.004796163069544364,0.008393285371702638,0.4856115107913669,0.004796163069544364,0.05155875299760192,834,94.12,5.4,0.36,0.12
4006,2019,0,0.013245033112582781,0,0.009933774834437087,0.01434878587196468,0.1534216335540839,0,0.16556291390728478,0.006622516556291391,0,0.12472406181015452,0.005518763796909493,0.008830022075055188,0.4370860927152318,0.006622516556291391,0.05408388520971302,906,94.48,5.41,0.11,0
4007,2015,0.0711864406779661,0.010169491525423728,0,0.010169491525423728,0.003389830508474576,0.18983050847457628,0,0.09830508474576272,0.01694915254237288,0,0.14576271186440679,0.006779661016949152,0.006779661016949152,0.3898305084745763,0.020338983050847456,0.030508474576271188,295,93.22,6.44,0.34,0
4007,2019,0.11294765840220386,0.008264462809917356,0,0.013774104683195593,0.008264462809917356,0.15977961432506887,0,0.14325068870523416,0.011019283746556474,0,0.14325068870523416,0.005509641873278237,0.0027548209366391185,0.33884297520661155,0.02203856749311295,0.030303030303030304,363,90.36,7.16,2.48,0
4008,2015,0,0.0076726342710997444,0.0025575447570332483,0.023017902813299233,0.015345268542199489,0.1432225063938619,0,0.21994884910485935,0.01278772378516624,0,0.10997442455242967,0.01278772378516624,0.01278772378516624,0.4117647058823529,0.005115089514066497,0.023017902813299233,391,90.28,8.44,0.77,0.51
4008,2019,0,0.006666666666666667,0,0.02,0.022222222222222223,0.17333333333333334,0,0.17333333333333334,0.006666666666666667,0,0.13333333333333333,0.008888888888888889,0.008888888888888889,0.4266666666666667,0.0044444444444444444,0.015555555555555555,450,94.44,5.11,0,0.22
4009,2015,0.011627906976744186,0.021963824289405683,0.002153316106804479,0.0103359173126615,0.012058570198105082,0.1326442721791559,0,0.09948320413436693,0.00516795865633075,8.613264427217916e-4,0.15848406546080965,0.013350559862187769,0.006029285099052541,0.47760551248923344,0.005598621877691645,0.04263565891472868,2322,92.38,6.89,0.52,0.22
4009,2019,0.009741634900465904,0.013553578991952562,0.002964845404489623,0.016518424396442185,0.01228293096145701,0.14104193138500634,0,0.09911054637865312,0.0025412960609911056,8.470986869970351e-4,0.17153748411689962,0.011435832274459974,0.005082592121982211,0.4735281660313427,0.004659042778483694,0.03515459551037696,2361,92.46,6.95,0.42,0.13
4010,2015,0.002079002079002079,0.02286902286902287,0.002079002079002079,0.008316008316008316,0.010395010395010396,0.20374220374220375,0,0.06652806652806653,0.012474012474012475,0,0.17671517671517672,0.006237006237006237,0.002079002079002079,0.4407484407484408,0.006237006237006237,0.0395010395010395,481,87.32,11.23,1.25,0.21
4010,2019,0.0018656716417910447,0.024253731343283583,0.0018656716417910447,0.009328358208955223,0.011194029850746268,0.19029850746268656,0,0.07649253731343283,0.007462686567164179,0,0.17723880597014927,0.0037313432835820895,0.005597014925373134,0.44029850746268656,0.009328358208955223,0.041044776119402986,536,93.28,6.34,0.37,0
4011,2015,0.014184397163120567,0.015366430260047281,0.002364066193853428,0.010638297872340425,0.014184397163120567,0.15602836879432624,0,0.07919621749408984,0.008274231678486997,0,0.14066193853427897,0.015366430260047281,0.004728132387706856,0.4905437352245863,0.002364066193853428,0.04609929078014184,846,93.14,6.26,0.35,0.24
4011,2019,0.011363636363636364,0.011363636363636364,0.002066115702479339,0.009297520661157025,0.010330578512396695,0.15289256198347106,0,0.09504132231404959,0.005165289256198347,0,0.17355371900826447,0.01756198347107438,0.0030991735537190084,0.44834710743801653,0.013429752066115703,0.04648760330578512,968,90.39,9.19,0.31,0.1
5001,2015,0,0,0,0,0,0.058823529411764705,0,0.08823529411764706,0.029411764705882353,0,0.29411764705882354,0,0,0.47058823529411764,0,0.058823529411764705,34,97.06,2.94,0,0
5001,2019,0,0,0,0.06666666666666667,0,0,0,0.03333333333333333,0.03333333333333333,0,0.4,0,0,0.4,0,0.06666666666666667,30,100,0,0,0
5002,2015,4.874482086278333e-4,0.02559103095296125,0.002924689251767,0.009261515963928832,0.019985376553741167,0.09553984889105532,0,0.07360467950280283,0.00511820619059225,0,0.24543017304411407,0.023397514014136,0.015110894467462832,0.45259566171094323,0.014135998050207165,0.01681696319766025,4103,87.89,9.46,1.27,1.39
5002,2019,0.0019514310494362533,0.01886383347788378,0.00411968777103209,0.013876843018213356,0.0372940156114484,0.09410234171725933,0,0.07241977450130095,0.0039028620988725065,0,0.25628794449262793,0.023633998265394623,0.01626192541196878,0.42454466608846486,0.01582827406764961,0.016912402428447527,4612,86.34,11.04,1.11,0.41
5003,2015,0,0.010217113665389528,0,0.01532567049808429,0.0280970625798212,0.09195402298850575,0,0.06641123882503193,0.008939974457215836,0.001277139208173691,0.24010217113665389,0.024265644955300127,0.020434227330779056,0.4521072796934866,0.007662835249042145,0.033205619412515965,783,90.68,8.56,0.51,0.26
5003,2019,0,0.011538461538461539,0.001282051282051282,0.015384615384615385,0.03717948717948718,0.11666666666666667,0,0.07435897435897436,0.005128205128205128,0,0.22179487179487178,0.020512820512820513,0.029487179487179487,0.4282051282051282,0.010256410256410256,0.028205128205128206,780,89.62,8.97,0.9,0.26
5004,2015,0,0.013368983957219251,0,0.008021390374331552,0.0106951871657754,0.09893048128342247,0,0.1443850267379679,0.008021390374331552,0.00267379679144385,0.16844919786096257,0.008021390374331552,0.05080213903743316,0.4358288770053476,0.0213903743315508,0.029411764705882353,374,87.7,8.56,2.14,1.6
5004,2019,0.004201680672268907,0.01050420168067227,0.004201680672268907,0.012605042016806723,0.04201680672268908,0.1323529411764706,0,0.15966386554621848,0.004201680672268907,0,0.15126050420168066,0.014705882352941176,0.037815126050420166,0.34663865546218486,0.03571428571428571,0.04411764705882353,476,72.9,17.65,3.15,3.15
5005,2015,0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.11267605633802817,0,0.04225352112676056,0.028169014084507043,0,0.18309859154929578,0,0.014084507042253521,0.5352112676056338,0,0.014084507042253521,71,97.18,2.82,0,0
5005,2019,0,0,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0684931506849315,0,0.0821917808219178,0.0273972602739726,0,0.2328767123287671,0,0.0136986301369863,0.4794520547945205,0,0.0273972602739726,73,89.04,9.59,1.37,0
5006,2015,0.0011904761904761906,0.014285714285714285,0.002380952380952381,0.007142857142857143,0.005952380952380952,0.07023809523809524,0,0.11428571428571428,0.005952380952380952,0.002380952380952381,0.20476190476190476,0.007142857142857143,0.017857142857142856,0.49404761904761907,0.02142857142857143,0.030952380952380953,840,92.74,5.95,0.83,0.48
5006,2019,0,0.008704061895551257,0.0019342359767891683,0.012572533849129593,0.024177949709864602,0.08220502901353965,0,0.12669245647969052,0.005802707930367505,0.0019342359767891683,0.20019342359767892,0.007736943907156673,0.02804642166344294,0.43423597678916825,0.03868471953578337,0.027079303675048357,1034,91.3,6.67,0.87,0.77
5007,2015,0.00663716814159292,0.022123893805309734,0.0022123893805309734,0.017699115044247787,0.004424778761061947,0.10398230088495575,0,0.11504424778761062,0.011061946902654867,0.004424778761061947,0.1836283185840708,0.017699115044247787,0.017699115044247787,0.4668141592920354,0.0022123893805309734,0.024336283185840708,452,91.37,7.52,0.88,0.22
5007,2019,0.004319654427645789,0.008639308855291577,0.0021598272138228943,0.019438444924406047,0.012958963282937365,0.12958963282937366,0,0.1101511879049676,0.008639308855291577,0.0064794816414686825,0.19222462203023757,0.019438444924406047,0.017278617710583154,0.4298056155507559,0.004319654427645789,0.03455723542116631,463,90.28,7.56,1.51,0.65
5008,2015,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.3157894736842105,0,0,0.5263157894736842,0,0.10526315789473684,19,84.21,10.53,5.26,0
5008,2019,0,0,0,0.05263157894736842,0,0,0,0.10526315789473684,0.05263157894736842,0,0.21052631578947367,0,0,0.5789473684210527,0,0,19,84.21,10.53,5.26,0
5009,2015,5.434782608695652e-4,0.02010869565217391,0.0010869565217391304,0.008695652173913044,0.01141304347826087,0.11521739130434783,0,0.07010869565217391,0.004347826086956522,0,0.20380434782608695,0.008152173913043478,0.014130434782608696,0.5054347826086957,0.005434782608695652,0.03152173913043478,1840,92.17,6.85,0.71,0.27
5009,2019,0.001119194180190263,0.008953553441522105,0.003357582540570789,0.01119194180190263,0.02238388360380526,0.1281477336317851,0,0.06659205372132065,5.595970900951316e-4,0,0.20649132624510352,0.004476776720761052,0.013989927252378288,0.5013989927252378,0.007274762171236709,0.024062674874090653,1787,89.65,9.4,0.73,0.11
5010,2015,0,0.007203389830508475,0.007203389830508475,0.015254237288135594,0.009745762711864408,0.08940677966101696,0,0.1135593220338983,0.00423728813559322,8.47457627118644e-4,0.18135593220338983,0.013135593220338982,0.025423728813559324,0.4809322033898305,0.008050847457627118,0.04364406779661017,2360,89.7,7.46,1.48,1.36
5010,2019,0,0.0068143100511073255,0.003747870528109029,0.014991482112436116,0.0293015332197615,0.1161839863713799,0,0.1505962521294719,0.0030664395229982964,0.0010221465076660989,0.16286201022146507,0.016695059625212946,0.028620102214650767,0.4194207836456559,0.009540034071550256,0.03713798977853492,2935,87.84,9.47,1.57,0.41
5011,2015,0,0.012448132780082987,0,0,0.004149377593360996,0.07883817427385892,0,0.08298755186721991,0.016597510373443983,0,0.16182572614107885,0.004149377593360996,0.008298755186721992,0.5892116182572614,0.004149377593360996,0.03734439834024896,241,94.19,5.39,0.41,0
5011,2019,0.006230529595015576,0.006230529595015576,0.003115264797507788,0.021806853582554516,0.009345794392523364,0.11526479750778816,0,0.11838006230529595,0.009345794392523364,0,0.16822429906542055,0.003115264797507788,0.021806853582554516,0.48286604361370716,0.006230529595015576,0.028037383177570093,321,93.77,5.61,0.62,0
5012,2015,0,0,0,0.02857142857142857,0.02857142857142857,0.08571428571428572,0,0.08571428571428572,0.02857142857142857,0,0.3142857142857143,0,0,0.42857142857142855,0,0,35,94.29,2.86,2.86,0
5012,2019,0,0,0,0.034482758620689655,0.034482758620689655,0.10344827586206896,0,0.034482758620689655,0.06896551724137931,0,0.2413793103448276,0,0,0.4482758620689655,0,0.034482758620689655,29,93.1,6.9,0,0
5013,2015,0,0,0,0.018518518518518517,0,0.09259259259259259,0,0,0.018518518518518517,0.037037037037037035,0.2777777777777778,0,0,0.5185185185185185,0,0.037037037037037035,54,88.89,9.26,1.85,0
5013,2019,0,0,0,0.024390243902439025,0,0.07317073170731707,0,0,0.024390243902439025,0.024390243902439025,0.34146341463414637,0,0,0.4634146341463415,0,0.04878048780487805,41,95.12,2.44,0,2.44
5014,2015,0.005291005291005291,0.005291005291005291,0,0,0.010582010582010581,0.12169312169312169,0,0.07407407407407407,0.005291005291005291,0,0.2328042328042328,0.005291005291005291,0.010582010582010581,0.4973544973544973,0,0.031746031746031744,189,95.24,3.17,1.59,0
5014,2019,0,0,0,0.01948051948051948,0.01948051948051948,0.13636363636363635,0,0.08441558441558442,0.012987012987012988,0,0.2727272727272727,0,0.006493506493506494,0.4090909090909091,0,0.03896103896103896,154,95.45,1.95,2.6,0
5015,2015,0.05263157894736842,0,0,0,0.02631578947368421,0.07894736842105263,0,0.02631578947368421,0,0,0.23684210526315788,0.02631578947368421,0,0.5263157894736842,0,0.02631578947368421,38,100,0,0,0
5015,2019,0.05263157894736842,0,0,0.02631578947368421,0,0.05263157894736842,0,0.05263157894736842,0.02631578947368421,0,0.23684210526315788,0,0,0.5263157894736842,0,0.02631578947368421,38,100,0,0,0
5016,2015,0,0,0,0.045454545454545456,0,0.07575757575757576,0,0.15151515151515152,0.015151515151515152,0,0.22727272727272727,0,0,0.4696969696969697,0,0.015151515151515152,66,96.97,3.03,0,0
5016,2019,0,0,0,0.04054054054054054,0.013513513513513514,0.10810810810810811,0,0.13513513513513514,0.013513513513513514,0,0.22972972972972974,0,0,0.4189189189189189,0.013513513513513514,0.02702702702702703,74,95.95,4.05,0,0
5017,2015,3.6429872495446266e-4,0.020036429872495445,7.285974499089253e-4,0.011293260473588343,0.009107468123861567,0.12568306010928962,0,0.08160291438979964,0.004371584699453552,7.285974499089253e-4,0.17777777777777778,0.008743169398907104,0.018579234972677595,0.5122040072859745,0.0058287795992714025,0.022950819672131147,2745,92.68,6.16,0.8,0.36
5017,2019,3.46860908775581e-4,0.009018383628165106,0.001387443635102324,0.01040582726326743,0.011099549080818592,0.14498785986819285,3.46860908775581e-4,0.09989594172736732,0.00346860908775581,0.001387443635102324,0.1827956989247312,0.007630939993062782,0.020117932708983696,0.4779743322927506,0.004509191814082553,0.02462712452306625,2883,90.74,7.73,1.14,0.24
5018,2015,2.3057412958266084e-4,0.01694719852432557,0.01106755821996772,0.013027438321420337,0.01625547613557759,0.08807931750057643,1.1528706479133042e-4,0.11886096379986165,0.004957343786027208,0.0012681577127046345,0.18238413649988472,0.03470140650219045,0.027207747290753977,0.4289831680885405,0.01406502190454231,0.04184920451925294,8674,86.52,11.34,1.43,0.7
5018,2019,1.0715816545220746e-4,0.010822974710672954,0.012323189027003858,0.016180882983283327,0.031290184312044576,0.10426489498499786,2.143163309044149e-4,0.12612516073724817,0.004500642948992713,4.286326618088298e-4,0.1828118302614659,0.030218602657522502,0.026682383197599656,0.40023574796399486,0.015966566652378913,0.03782683240462923,9332,84.89,12.7,1.69,0.48
5019,2015,0,0.022900763358778626,0.011450381679389313,0.019083969465648856,0.019083969465648856,0.1183206106870229,0,0.08015267175572519,0.011450381679389313,0,0.1984732824427481,0.011450381679389313,0.026717557251908396,0.44274809160305345,0,0.03816793893129771,262,87.79,10.31,1.15,0.76
5019,2019,0.004166666666666667,0.004166666666666667,0.008333333333333333,0.016666666666666666,0.016666666666666666,0.125,0,0.07916666666666666,0.008333333333333333,0,0.20833333333333334,0.016666666666666666,0.0125,0.4625,0.004166666666666667,0.03333333333333333,240,87.5,11.67,0.42,0.42
5020,2015,4.5372050816696913e-4,0.014519056261343012,0.0018148820326678765,0.013611615245009074,0.014065335753176044,0.09301270417422867,0,0.07577132486388385,0.006352087114337568,0.007713248638838476,0.18784029038112524,0.017241379310344827,0.019963702359346643,0.5108892921960072,0.018602540834845735,0.018148820326678767,2204,91.56,7.12,0.82,0.5
5020,2019,8.51063829787234e-4,0.007659574468085106,0.002127659574468085,0.016170212765957447,0.0225531914893617,0.10595744680851064,0,0.1,0.005531914893617021,0.006808510638297872,0.19531914893617022,0.01574468085106383,0.02127659574468085,0.45574468085106384,0.020425531914893616,0.023829787234042554,2350,91.66,7.28,0.6,0.38
5021,2015,0,0.018518518518518517,0,0,0,0.05555555555555555,0,0.06790123456790123,0.012345679012345678,0,0.2037037037037037,0,0.06172839506172839,0.5246913580246914,0.006172839506172839,0.04938271604938271,162,96.91,3.09,0,0
5021,2019,0,0.022388059701492536,0,0.022388059701492536,0.007462686567164179,0.09701492537313433,0,0.06716417910447761,0.007462686567164179,0,0.1865671641791045,0,0.022388059701492536,0.5149253731343284,0.014925373134328358,0.03731343283582089,134,94.03,5.97,0,0
5022,2015,0,0.01060070671378092,0.0035335689045936395,0.014134275618374558,0.015312131919905771,0.07773851590106007,0,0.07420494699646643,0.008244994110718492,0.002355712603062426,0.2249705535924617,0.011778563015312132,0.02591283863368669,0.48056537102473496,0.016489988221436984,0.03415783274440518,849,89.99,8.13,1.18,0.71
5022,2019,0.0010235414534288639,0.009211873080859774,0.008188331627430911,0.019447287615148412,0.030706243602865915,0.08700102354145343,0,0.08188331627430911,0.00511770726714432,0.0020470829068577278,0.22517911975435004,0.016376663254861822,0.02968270214943705,0.4196519959058342,0.03172978505629478,0.032753326509723645,977,86.28,11.05,1.23,0.72
5023,2015,0,0.011194029850746268,0.0037313432835820895,0.007462686567164179,0.007462686567164179,0.10074626865671642,0,0.07835820895522388,0.014925373134328358,0.04477611940298507,0.1417910447761194,0,0.014925373134328358,0.5335820895522388,0.007462686567164179,0.033582089552238806,268,92.91,5.6,1.12,0.37
5023,2019,0,0.004761904761904762,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.08571428571428572,0,0.0761904761904762,0.004761904761904762,0.04285714285714286,0.16666666666666666,0,0.023809523809523808,0.5285714285714286,0.004761904761904762,0.023809523809523808,210,91.9,5.24,1.9,0
5024,2015,7.621951219512195e-4,0.013719512195121951,0.001524390243902439,0.020579268292682928,0.012957317073170731,0.09603658536585366,0,0.10670731707317073,0.006097560975609756,0.001524390243902439,0.17301829268292682,0.01676829268292683,0.021341463414634148,0.49771341463414637,0.006097560975609756,0.025152439024390245,1312,91.62,7.01,0.91,0.46
5024,2019,0.0013020833333333333,0.009114583333333334,0.0013020833333333333,0.01953125,0.016927083333333332,0.12630208333333334,0,0.11783854166666667,0.005859375,0.001953125,0.18098958333333334,0.016927083333333332,0.022786458333333332,0.4375,0.01171875,0.029947916666666668,1536,88.61,10.16,0.72,0.26
5025,2015,5.52791597567717e-4,0.02119034457342915,0.0068177630366685095,0.010318776487930717,0.02321724709784411,0.11276948590381426,1.8426386585590566e-4,0.08328726736686935,0.0062649714391007924,3.685277317118113e-4,0.24285977519808366,0.031324857195503965,0.02211166390270868,0.39063939561452,0.01990049751243781,0.028192371475953566,5427,85.42,11.76,1.7,1.12
5025,2019,1.8188432157148054e-4,0.01655147326300473,0.006911604219716261,0.012913786831575118,0.04401600582029829,0.12404510731174972,0,0.09148781375045471,0.005638413968715897,1.8188432157148054e-4,0.24281556929792653,0.029283375773008366,0.023099308839578028,0.3532193524918152,0.020734812659148782,0.028919607129865407,5498,83.23,14.19,1.51,0.62
5026,2015,0,0,0,0,0,0.10526315789473684,0,0,0,0.05263157894736842,0.3157894736842105,0,0,0.5263157894736842,0,0,19,100,0,0,0
5026,2019,0,0,0,0.03571428571428571,0,0.10714285714285714,0,0,0.03571428571428571,0.03571428571428571,0.25,0,0,0.5357142857142857,0,0,28,100,0,0,0
5027,2015,0,0.028479743281187325,0.007220216606498195,0.009225832330525471,0.021660649819494584,0.11512234255916566,0,0.1283594063377457,0.00681909346169274,0.0012033694344163659,0.1552346570397112,0.018050541516245487,0.024468511833132773,0.4223826714801444,0.0188527878058564,0.04292017649418371,2493,80.1,13.84,2.33,3.73
5027,2019,6.17093489663684e-4,0.019438444924406047,0.008330762110459735,0.01079913606911447,0.04720765195927183,0.1292810860845418,0,0.14933662449861154,0.003394014193150262,3.08546744831842e-4,0.16106140080222153,0.017278617710583154,0.023141005862388153,0.3761184819500154,0.017587164455414996,0.03609996914532552,3241,79.51,13.95,2.31,1.48
5028,2015,4.3840420868040335e-4,0.01183691363437089,0.00920648838228847,0.010960105217010083,0.01709776413853573,0.10784743533537922,0,0.0775975449364314,0.009644892590968873,0.019289785181937746,0.20604997807978956,0.02893467777290662,0.017536168347216132,0.4348969750109601,0.00789127575624726,0.04077159140727751,2281,87.33,10.48,1.4,0.79
5028,2019,3.852080123266564e-4,0.006933744221879815,0.008089368258859784,0.012711864406779662,0.023882896764252697,0.12596302003081664,0,0.09514637904468413,0.007318952234206471,0.016178736517719568,0.20801232665639446,0.026964560862865947,0.025423728813559324,0.39599383667180277,0.010400616332819723,0.03659476117103236,2596,84.86,12.79,1.66,0.31
5029,2015,0,0.012658227848101266,0,0.02531645569620253,0.012658227848101266,0.0379746835443038,0,0.21518987341772153,0.0379746835443038,0,0.10126582278481013,0,0,0.5443037974683544,0.012658227848101266,0,79,93.67,6.33,0,0
5029,2019,0,0.018867924528301886,0,0.03773584905660377,0.018867924528301886,0.07547169811320754,0,0.07547169811320754,0.05660377358490566,0,0.16981132075471697,0,0,0.5283018867924528,0.018867924528301886,0,53,84.91,15.09,0,0
5030,2015,5.376566441953762e-4,0.0254766532941809,0.009264237561520328,0.011828446172298276,0.01914884817403532,0.0921047189710079,8.271640679928864e-5,0.10579428429629018,0.004714835187559452,5.376566441953762e-4,0.20000827164067994,0.028578518549154226,0.02642789197237272,0.4304148227800984,0.008561148103726374,0.03651929360188593,24179,85.62,12.14,1.46,0.79
5030,2019,5.975946814073355e-4,0.018898931799506986,0.009412116232165533,0.01632180473593785,0.029132740718607605,0.1085381340106073,7.469933517591694e-5,0.10790318966161201,0.003100022409800553,3.361470082916262e-4,0.19735564353477253,0.02950623739448719,0.025397773959811756,0.4101366997833719,0.008702472547994323,0.03458579218644954,26774,83.48,13.94,1.58,0.6
5031,2015,0,0.012471655328798186,0.0045351473922902496,0.013605442176870748,0.013605442176870748,0.06802721088435375,0,0.0873015873015873,0.0045351473922902496,0,0.20521541950113378,0.012471655328798186,0.02834467120181406,0.5102040816326531,0.005668934240362812,0.034013605442176874,882,95.12,4.2,0.45,0.23
5031,2019,0.0011682242990654205,0.012850467289719626,0.0035046728971962616,0.017523364485981307,0.01985981308411215,0.0689252336448598,0,0.11799065420560748,0.005841121495327103,0,0.20327102803738317,0.014018691588785047,0.029205607476635514,0.4614485981308411,0.007009345794392523,0.037383177570093455,856,92.87,5.49,1.29,0.23
5032,2015,0,0.012526096033402923,0.0055671537926235215,0.013917884481558803,0.017397355601948505,0.1127348643006263,0,0.08629088378566457,0.009742519137091163,0.0027835768963117608,0.22825330549756437,0.023660403618649965,0.017397355601948505,0.44676409185803756,0.006958942240779402,0.016005567153792623,1437,91.02,7.79,0.9,0.28
5032,2019,0,0.007534246575342466,0.0013698630136986301,0.015753424657534248,0.01986301369863014,0.13493150684931507,0,0.08561643835616438,0.009589041095890411,0.0061643835616438354,0.23356164383561645,0.030136986301369864,0.02054794520547945,0.40821917808219177,0.008904109589041096,0.01780821917808219,1460,89.73,9.04,0.75,0.21
